Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.14088,0,0,0.325,1,0,0,0,0.25,0,0.242424242,0,RUSH
0.140926,0,0,0.158333333,0,0,1,0,0.125,0,0.717171717,0,RUSH
0.140926,0,0,0.158333333,0,0,0,1,0.15,0,0.727272727,0,PUNT
0.141389,0,0,0.616666667,0,1,0,0,0.3,0,0.515151515,0,RUSH
0.141512,0,0,0.175,1,0,0,0,0.25,0,0.373737374,0,PASS
0.142083,0,0,0.408333333,0,1,0,0,0.25,0,0.757575758,0,PASS
0.143056,0,0,0.433333333,1,0,0,0,0.25,0,0.515151515,0,RUSH
0.143397,0,0,0.7,1,0,0,0,0.25,0,0.161616162,1,RUSH
0.144167,0,0,0.408333333,1,0,0,0,0.25,0,0.757575758,0,PASS
0.144167,0,0,0.508333333,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.144419,0,0,0.341666667,1,0,0,0,0.25,0,0.383838384,0,RUSH
0.146061,0,0,0.266666667,0,0,1,0,0.1,0,0.04040404,1,RUSH
0.146175,0,0,0.016666667,0,1,0,0,0.125,0,0.606060606,0,RUSH
0.146852,0,0,0.541666667,1,0,0,0,0.25,0,0.242424242,0,RUSH
0.1475,0,0,0.325,1,0,0,0,0.25,0,0.535353535,0,PASS
0.148056,0,0,0.208333333,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.14858,0,0,0.175,0,1,0,0,0.2,0,0.474747475,0,PASS
0.149,0,0,0.433333333,0,0,1,0,0.025,0,0.535353535,0,RUSH
0.14963,0,0,0.158333333,0,1,0,0,0.175,0,0.737373737,0,RUSH
0.150156,0,0,0.45,1,0,0,0,0.075,0,0.03030303,1,RUSH
0.150919,0,0,0.7,0,0,1,0,0.075,0,0.232323232,0,RUSH
0.151162,0,0,0.341666667,1,0,0,0,0.25,0,0.727272727,0,RUSH
0.151838,0,0,0.016666667,1,0,0,0,0.25,0,0.656565657,0,RUSH
0.152083,0,0,0.616666667,1,0,0,0,0.25,0,0.494949495,0,RUSH
0.152323,0,0,0.266666667,0,1,0,0,0.15,0,0.060606061,1,RUSH
0.154722,0,0,0.508333333,1,0,0,0,0.25,0,0.545454545,0,PASS
0.154722,0,0,0.558333333,0,0,1,0,0.225,1,0.747474747,0,RUSH
0.154722,0,0,0.558333333,0,0,0,1,0.15,0,0.717171717,0,PUNT
0.155222,0,0,0.433333333,0,1,0,0,0.025,0,0.535353535,0,PASS
0.155648,0,0,0.175,1,0,0,0,0.25,0,0.494949495,0,RUSH
0.155833,0,0,0.541666667,0,0,1,0,0.15,0,0.434343434,0,RUSH
0.157153,0,0,0.45,0,0,1,0,0.025,0,0.050505051,1,RUSH
0.157389,0,0,0.675,0,1,0,0,0.175,0,0.121212121,1,RUSH
0.1575,0,0,0.016666667,1,0,0,0,0.25,0,0.757575758,0,PASS
0.157904,0,0,0.341666667,0,0,1,0,0.125,0,0.797979798,0,RUSH
0.158333,0,0,0.158333333,1,0,0,0,0.25,0,0.767676768,0,RUSH
0.15844,0,0,0.7,0,1,0,0,0.15,0,0.262626263,0,RUSH
0.158611,0,0,0.508333333,1,0,0,0,0.25,0,0.696969697,0,RUSH
0.158889,0,0,0.675,0,0,0,1,0.3,1,0.141414141,1,FIELD_GOAL
0.159167,0,0,0.558333333,0,0,1,0,0.025,0,0.01010101,1,RUSH
0.161444,0,0,0.433333333,1,0,0,0,0.25,0,0.626262626,0,RUSH
0.161722,0,0,0.675,1,0,0,0,0.25,0,0.151515152,1,RUSH
0.162716,0,0,0.175,0,1,0,0,0.1,0,0.575757576,0,RUSH
0.162778,0,0,0.616666667,0,0,1,0,0.15,0,0.616161616,0,RUSH
0.163333,0,0,0.416666667,0,0,1,0,0.175,1,0.676767677,0,RUSH
0.163333,0,0,0.416666667,0,0,0,1,0.15,0,0.666666667,0,PUNT
0.164149,0,0,0.45,0,1,0,0,0.175,0,0.111111111,1,RUSH
0.164646,0,0,0.341666667,0,1,0,0,0.225,0,0.838383838,0,RUSH
0.164815,0,0,0.541666667,0,1,0,0,0.125,0,0.424242424,0,RUSH
