Game Clock,2min Warning,Late Game,Lead,d1,d2,d3,d4,Distance,LateLong,Spot,isRedZone,Play Type
0.017777778,1,1,0.491666667,0,1,0,0,0.1,0,0.494949495,0,PASS
0.019444444,1,1,0.7,0,1,0,0,0.15,0,0.545454545,0,RUSH
0.02,1,1,0.491666667,1,0,0,0,0.25,0,0.555555556,0,PASS
0.02,1,1,0.591666667,0,0,1,0,0.025,0,0.424242424,0,RUSH
0.020222222,1,1,0.591666667,0,1,0,0,0.025,0,0.424242424,0,RUSH
0.020925926,1,1,0.55,0,1,0,0,0.325,0,0.757575758,0,RUSH
0.022222222,1,1,0.816666667,0,1,0,0,0.175,0,0.777777778,0,RUSH
0.022222222,1,1,0.491666667,0,1,0,0,0.15,0,0.696969697,0,PASS
0.023055556,1,1,0.475,1,0,0,0,0.25,0,0.252525253,0,RUSH
0.023950617,1,1,0.758333333,0,0,1,0,0.15,0,0.505050505,0,PASS
0.024166667,1,1,0.558333333,0,0,1,0,0.2,1,0.191919192,1,RUSH
0.024444444,1,1,0.491666667,1,0,0,0,0.25,0,0.737373737,0,PASS
0.025277778,1,1,0.591666667,1,0,0,0,0.25,0,0.515151515,0,RUSH
0.025972222,1,1,0.475,0,1,0,0,0.05,0,0.414141414,0,PASS
0.026944444,1,1,0.533333333,1,0,0,0,0.075,0,0.03030303,1,RUSH
0.028055556,1,1,0.341666667,0,1,0,0,0.5,0,0.202020202,1,PASS
0.028611111,1,1,0.533333333,0,1,0,0,0.25,0,0.282828283,0,RUSH
0.028796296,1,1,0.725,0,0,1,0,0.15,0,0.909090909,0,PASS
0.028796296,1,1,0.725,0,0,0,1,0.15,0,0.909090909,0,PUNT
0.028888889,1,1,0.475,1,0,0,0,0.25,0,0.494949495,0,RUSH
0.029166667,1,1,0.7,1,0,0,0,0.25,0,0.585858586,0,RUSH
0.03,1,1,0.533333333,1,0,0,0,0.25,0,0.282828283,0,RUSH
0.030138889,1,1,0.333333333,0,0,0,1,0.025,0,0.717171717,0,RUSH
0.030833333,1,1,0.7,0,0,1,0,0.375,1,0.939393939,0,RUSH
0.031388889,1,1,0.55,1,0,0,0,0.25,0,0.727272727,0,RUSH
0.0325,1,1,0.7,0,0,0,1,0.15,0,0.848484848,0,PUNT
0.032777778,1,1,0.558333333,0,1,0,0,0.25,0,0.212121212,0,RUSH
0.033333333,0,1,0.816666667,1,0,0,0,0.25,0,0.808080808,0,RUSH
0.033518519,0,1,0.5,0,0,1,0,0.1,0,0.373737374,0,RUSH
0.033518519,0,1,0.5,0,0,0,1,0.125,0,0.383838384,0,PUNT
0.033611111,0,1,0.333333333,0,0,1,0,0.25,1,0.808080808,0,PASS
0.033717949,0,1,0.341666667,1,0,0,0,0.175,0,0.070707071,1,RUSH
0.034567901,0,1,0.758333333,0,1,0,0,0.175,0,0.515151515,0,RUSH
0.035277778,0,1,0.416666667,1,0,0,0,0.25,0,0.555555556,0,PASS
0.03537037,0,1,0.725,0,1,0,0,0.3,0,0.96969697,0,RUSH
0.037083333,0,1,0.333333333,0,1,0,0,0.25,0,0.808080808,0,PASS
0.037222222,0,1,0.55,0,0,0,1,0.3,1,0.818181818,0,PUNT
0.0375,0,1,0.416666667,1,0,0,0,0.25,0,0.737373737,0,PASS
0.038611111,0,1,0.55,0,0,1,0,0.175,1,0.767676768,0,RUSH
0.038888889,0,1,0.091666667,0,0,1,0,0.15,0,0.717171717,0,PASS
0.038888889,0,1,0.091666667,0,0,0,1,0.15,0,0.717171717,0,PUNT
0.038888889,0,1,0.7,0,0,1,0,0.05,0,0.646464646,0,RUSH
0.039722222,0,1,0.416666667,0,0,0,1,0.25,1,0.898989899,0,PASS
0.040555556,0,1,0.333333333,1,0,0,0,0.25,0,0.808080808,0,PASS
0.041388889,0,1,0.558333333,1,0,0,0,0.25,0,0.212121212,0,RUSH
0.041388889,0,1,0.625,0,0,0,1,0.075,0,0.03030303,1,FIELD_GOAL
0.041759259,0,1,0.5,0,1,0,0,0.125,0,0.383838384,0,RUSH
0.041944444,0,1,0.416666667,0,0,1,0,0.25,1,0.898989899,0,PASS
0.041944444,0,1,0.725,1,0,0,0,0.25,0,0.949494949,0,RUSH
0.044166667,0,1,0.416666667,0,1,0,0,0.25,0,0.898989899,0,PASS
0.045042735,0,1,0.341666667,0,1,0,0,0.35,0,0.383838384,0,PASS
0.045185185,0,1,0.758333333,1,0,0,0,0.25,0,0.545454545,0,RUSH
0.045277778,0,1,0.475,0,0,1,0,0.125,0,0.050505051,1,RUSH
0.045555556,0,1,0.091666667,0,1,0,0,0.15,0,0.717171717,0,PASS
0.045740741,0,1,0.55,0,1,0,0,0.25,0,0.797979798,0,RUSH
0.046388889,0,1,0.416666667,1,0,0,0,0.25,0,0.898989899,0,PASS
0.0475,0,1,0.416666667,0,1,0,0,0.05,0,0.050505051,1,PASS
0.048611111,0,1,0.7,0,1,0,0,0.175,0,0.696969697,0,RUSH
0.05,0,1,0.5,1,0,0,0,0.25,0,0.434343434,0,RUSH
0.05,0,1,0.558333333,0,0,1,0,0.225,1,0.828282828,0,RUSH
0.050705128,0,1,0.341666667,1,0,0,0,0.375,0,0.393939394,0,RUSH
0.050833333,0,1,0.55,1,0,0,0,0.25,0,0.797979798,0,RUSH
0.052070707,0,1,0.625,0,0,1,0,0.075,0,0.03030303,1,PASS
0.052222222,0,1,0.091666667,1,0,0,0,0.25,0,0.757575758,0,RUSH
0.052777778,0,1,0.416666667,1,0,0,0,0.25,0,0.131313131,1,RUSH
